wikidata_id,instance_of,admin_unit,area,capital,coordinates,population,subdivision,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,first_written_record,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,district_key,regional_key,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland,type
Q14849,"Q134626, Q42744322, Q85632032",Q1200,"61.36 (2017-12-31T00:00:00Z), 61.37",None,Point(7.6 49.2),"53651 (1975-12-31T00:00:00Z), 40403 (2019-09-30T00:00:00Z), 40403 (2019-10-31T00:00:00Z), 40125 (2015-12-31T00:00:00Z), 40632 (2017-12-31T00:00:00Z), 40054 (2021-12-31T00:00:00Z), 40682 (2022-12-31T00:00:00Z), 55000 (1971-01-01T00:00:00Z), 40941 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Pirmasens.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Pirmasens.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhineland-Palatinate%20PS%20%28urban%29.svg,PS,"66953, 66955, 66954",None,None,None,Q457,4046145-2,3247903,62642,None,07317,None,Pirmasens,Pirmasens,Pirmasens,"kreisfreie Stadt in Rheinland-Pfalz, Deutschland","town in Rhineland-Palatinate, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Pirmasens,https://en.wikipedia.org/wiki/Pirmasens,https://fr.wikipedia.org/wiki/Pirmasens,Rheinland-Pfalz,kreisfreie_stadt
Q1711,"Q1187811 (1991-01-01T00:00:00Z), Q14784328, Q1549591 (1939-04-01T00:00:00Z), Q42744322, Q61793478","Q1208 (1947-02-25T00:00:00Z - 1952-01-01T00:00:00Z), Q1208 (1990-01-01T00:00:00Z), Q27306 (1701-01-01T00:00:00Z - 1815-01-01T00:00:00Z), Q48094 (1952-01-01T00:00:00Z - 1990-01-01T00:00:00Z), Q827186 (1815-01-01T00:00:00Z - 1947-02-25T00:00:00Z)","188.25, 188.26 (2016-01-01T00:00:00Z), 188.26 (2017-12-31T00:00:00Z)",None,Point(13.066666666 52.4),"171810 (2016-12-31T00:00:00Z), 161097 (2013-12-31T00:00:00Z), 175710 (2017-12-31T00:00:00Z), 163668 (2014-12-31T00:00:00Z), 180334 (2019-12-31T00:00:00Z), 178347 (2018-12-31T00:00:00Z), 182219 (2020-12-31T00:00:00Z), 159456 (2012-12-31T00:00:00Z), 167505 (2015-12-31T00:00:00Z), 182112 (2021-09-30T00:00:00Z), 183154 (2021-12-31T00:00:00Z), 185750 (2022-12-31T00:00:00Z), 187119 (2023-12-31T00:00:00Z)","Q131931, Q314695, Q615831, Q878722, Q893995, Q894020, Q896887, Q938053, Q950773, Q1258796, Q1301307, Q1378030, Q1392441, Q1410100, Q1969840, Q2211011, Q2403005, Q21177267, Q23704864, Q23704866, Q23758818, Q23758821, Q23759940, Q23760165, Q23760177, Q23760187, Q24037951, Q24727860, Q24727861, Q25932637, Q25932647, Q25932649, Q48173386, Q48834565, Q48834567, Q48834572",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Potsdam.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Potsdam%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Brandenburg%20P.svg,P,"14467, 14469, 14471, 14473, 14476, 14478, 14480, 14482",0993-07-08T00:00:00Z,None,None,"Q586, Q1829, Q2280, Q3437, Q4191, Q92212, Q131335, Q134620, Q154724",4046948-7,"2852458, 7602560",62369,1695218178,12054,None,Potsdam,Potsdam,Potsdam,"Hauptstadt des Landes Brandenburg, kreisfreie Stadt",capital city of the German state of Brandenburg,"ville d'Allemagne, capitale de l'état de Brandebourg",https://de.wikipedia.org/wiki/Potsdam,https://en.wikipedia.org/wiki/Potsdam,https://fr.wikipedia.org/wiki/Potsdam,Brandenburg,kreisfreie_stadt
Q2978,"Q1187811 (1965-01-01T00:00:00Z), Q134626, Q1549591 (1940-01-01T00:00:00Z), Q225467, Q253030, Q42744322, Q57318 (1245-01-01T00:00:00Z - 1492-01-01T00:00:00Z), Q85631896",Q10555,"80.81 (1987-05-25T00:00:00Z), 80.85 (2016-01-01T00:00:00Z), 80.85 (2017-12-31T00:00:00Z), 80760000",None,Point(12.083333333 49.016666666),"142292 (2014-12-31T00:00:00Z), 152610 (2019-09-30T00:00:00Z), 152610 (2019-10-31T00:00:00Z), 118639 (1987-05-25T00:00:00Z), 76948 (1925-06-16T00:00:00Z), 131886 (1975-12-31T00:00:00Z), 117291 (1950-09-13T00:00:00Z), 150894 (2017-12-31T00:00:00Z), 140276 (2013-12-31T00:00:00Z), 145465 (2015-12-31T00:00:00Z), 148638 (2016-12-31T00:00:00Z), 125676 (2000-12-31T00:00:00Z), 138296 (2012-12-31T00:00:00Z), 133066 (1970-05-27T00:00:00Z), 133066 (1978-05-01T00:00:00Z), 153542 (2021-12-31T00:00:00Z), 157443 (2022-12-31T00:00:00Z), 159465 (2023-12-31T00:00:00Z)","Q322657, Q898049, Q1016251, Q1254499, Q1313263, Q1323345, Q1443844, Q1492014, Q1500034, Q1549507, Q1592217, Q1734935, Q2008795, Q2034993, Q2141265, Q2554913, Q2564662",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Regensburg.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Regensburg.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20R%20%28town%29.svg,R,"93049, 93055, 93053, 93057, 93047, 93051",None,None,None,"Q1874, Q36405, Q42168, Q43453, Q51685, Q170322, Q185541, Q1094308",4048989-9,6556611,62411,240120926,09362,093620000000,Regensburg,Regensburg,Ratisbonne,"Großstadt in Bayern, Deutschland","city in Bavaria, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Regensburg,https://en.wikipedia.org/wiki/Regensburg,https://fr.wikipedia.org/wiki/Ratisbonne,Bayern,kreisfreie_stadt
Q3097,"Q1549591, Q42744322, Q85635630",Q7926,"74.52 (2016-01-01T00:00:00Z), 74.52 (2017-12-31T00:00:00Z), 74.6",None,Point(7.1943544 51.1798706),"133145 (1975-12-31T00:00:00Z), 109499 (2015-12-31T00:00:00Z), 110994 (2019-09-30T00:00:00Z), 110994 (2019-10-31T00:00:00Z), 110611 (2016-12-31T00:00:00Z), 110584 (2017-12-31T00:00:00Z), 111770 (2021-12-31T00:00:00Z), 112613 (2022-12-31T00:00:00Z), 112970 (2023-12-31T00:00:00Z)",None,None,None,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Remscheid%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20RS.svg,RS,42853,None,None,None,"Q342, Q6477, Q26119, Q489147, Q678938",4049447-0,3247432,62455,None,05120,051200000000,Remscheid,Remscheid,Remscheid,"Großstadt in Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Remscheid,https://en.wikipedia.org/wiki/Remscheid,https://fr.wikipedia.org/wiki/Remscheid,Nordrhein-Westfalen,kreisfreie_stadt
Q4007,"Q134626, Q253030, Q42744322, Q85631896, Q896881",Q10562,"37.22 (2017-12-31T00:00:00Z), 37.52",None,Point(12.128888888 47.856111111),"46046 (1970-05-27T00:00:00Z), 58908 (2000-12-31T00:00:00Z), 53155 (1987-05-25T00:00:00Z), 63080 (2017-12-31T00:00:00Z), 62672 (2016-12-31T00:00:00Z), 17998 (1925-06-16T00:00:00Z), 59935 (2012-12-31T00:00:00Z), 60889 (2014-12-31T00:00:00Z), 29937 (1950-09-13T00:00:00Z), 60464 (2013-12-31T00:00:00Z), 63324 (2019-09-30T00:00:00Z), 61844 (2015-12-31T00:00:00Z), 38419 (1975-12-31T00:00:00Z), 63508 (2021-12-31T00:00:00Z), 64403 (2022-12-31T00:00:00Z), 65192 (2023-12-31T00:00:00Z)","Q253306, Q262875, Q2565015, Q15123351, Q23559617",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Rosenheim.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Rosenheim%20Neu.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20RO%20%28town%29.svg,RO,"83024, 83022, 83026",None,None,None,"Q41843, Q46935, Q203298, Q502710, Q1203688",4050554-6,6556097,2168233,51296461,09163,091630000000,Rosenheim,Rosenheim,Rosenheim,"kreisfreie Stadt in Bayern, Deutschland","town in Bavaria, Germany",ville de Bavière (Allemagne),https://de.wikipedia.org/wiki/Rosenheim,https://en.wikipedia.org/wiki/Rosenheim,https://fr.wikipedia.org/wiki/Rosenheim,Bayern,kreisfreie_stadt
Q2861,"Q1187811 (1419-01-01T00:00:00Z), Q1549591, Q2138558, Q2264924, Q253030, Q42744322, Q515, Q707813, Q85635301, Q902814","Q1196 (1990-10-03T00:00:00Z), Q158445, Q27899821 (1945-07-09T00:00:00Z - 1952-07-25T00:00:00Z), Q48098 (1952-07-25T00:00:00Z - 1990-10-02T00:00:00Z), Q578002 (1934-01-01T00:00:00Z - 1945-01-01T00:00:00Z)","181.36 (2016-01-01T00:00:00Z), 181.36 (2017-12-31T00:00:00Z), 181440000",None,Point(12.133333333 54.083333333),"198636 (1970-12-31T00:00:00Z), 208886 (2019-09-30T00:00:00Z), 209061 (2021-09-30T00:00:00Z), 207513 (2016-12-31T00:00:00Z), 158630 (1960-12-31T00:00:00Z), 232506 (1980-12-31T00:00:00Z), 204260 (2011-12-31T00:00:00Z), 202887 (2012-12-31T00:00:00Z), 248088 (1990-12-31T00:00:00Z), 203431 (2013-12-31T00:00:00Z), 202735 (2010-12-31T00:00:00Z), 208409 (2017-12-31T00:00:00Z), 133109 (1950-08-31T00:00:00Z), 236011 (1981-12-31T00:00:00Z), 206011 (2015-12-31T00:00:00Z), 200506 (2000-12-31T00:00:00Z), 208886 (2018-12-31T00:00:00Z), 208400 (2021-12-31T00:00:00Z), 209920 (2022-12-31T00:00:00Z), 210795 (2023-12-31T00:00:00Z)",None,Q2167864,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20der%20Hansestadt%20Rostock.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Rostock%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Mecklenburg-Vorpommern%20HRO.svg,HRO,"18001, 18059, 18181",1161-01-01T00:00:00Z,1201-01-01T00:00:00Z,None,"Q393, Q1647, Q1773, Q6506, Q12892, Q24879, Q25319, Q25789, Q26793, Q38511, Q41087, Q45797, Q74881, Q510997, Q2014359",4050610-1,2844587,62405,1684321651,13003,None,Rostock,Rostock,Rostock,"kreisfreie Groß- und Hansestadt an der Ostsee in Mecklenburg-Vorpommern, Deutschland","city in Mecklenburg-Vorpommern, Germany",ville portuaire d'Allemagne,https://de.wikipedia.org/wiki/Rostock,https://en.wikipedia.org/wiki/Rostock,https://fr.wikipedia.org/wiki/Rostock,Mecklenburg-Vorpommern,kreisfreie_stadt
Q3200,"Q1549591 (1942-01-01T00:00:00Z - 2012-12-31T00:00:00Z), Q1549591 (2015-09-30T00:00:00Z), Q1973416, Q253030, Q42744322, Q85635929",Q1197,"223960000, 224.49 (2016-01-01T00:00:00Z), 224.49 (2017-12-31T00:00:00Z)",None,Point(10.359305555 52.150277777),"98197 (2013-12-31T00:00:00Z), 102394 (2010-12-31T00:00:00Z), 98095 (2012-12-31T00:00:00Z), 104948 (2019-09-30T00:00:00Z), 104548 (2017-12-31T00:00:00Z), 98588 (2011-12-31T00:00:00Z), 111714 (2000-12-31T00:00:00Z), 116784 (1980-12-31T00:00:00Z), 104614 (2017-07-30T00:00:00Z), 101079 (2015-12-31T00:00:00Z), 113872 (1990-12-31T00:00:00Z), 103694 (2021-12-31T00:00:00Z), 104548 (2022-12-31T00:00:00Z), 105039 (2023-12-31T00:00:00Z)","Q17590743, Q17590745, Q17590747, Q17590748, Q17590750, Q17590751, Q17590752",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Salzgitter.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Salzgitter%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lower%20Saxony%20SZ.svg,SZ,"38228, 38229, 38259, 38226, 38239",None,1942-04-01T00:00:00Z,None,"Q6986, Q46135, Q196486, Q200942, Q211020",4051434-1,"6558431, 3221018",62659,None,03102,None,Salzgitter,Salzgitter,Salzgitter,"Großstadt in Niedersachsen, Deutschland","independent city in southeast Lower Saxony, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Salzgitter,https://en.wikipedia.org/wiki/Salzgitter,https://fr.wikipedia.org/wiki/Salzgitter,Niedersachsen,kreisfreie_stadt
Q14889,"Q42744322, Q85631896",Q10551,"40.71, 40.8 (2017-12-31T00:00:00Z)",None,Point(11.020833333 49.329166666),"40792 (2019-09-30T00:00:00Z), 40707 (2016-12-31T00:00:00Z), 39137 (2012-12-31T00:00:00Z), 39546 (2013-12-31T00:00:00Z), 11782 (1925-06-16T00:00:00Z), 33539 (1987-05-25T00:00:00Z), 40781 (2017-12-31T00:00:00Z), 30790 (1970-05-27T00:00:00Z), 39941 (2014-12-31T00:00:00Z), 40428 (2015-12-31T00:00:00Z), 33136 (1975-12-31T00:00:00Z), 19376 (1950-09-13T00:00:00Z), 41146 (2021-12-31T00:00:00Z), 41227 (2022-12-31T00:00:00Z), 41380 (2023-12-31T00:00:00Z)","Q1223116, Q1425604, Q2498730, Q19308547",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Schwabach.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Schwabach%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20SC.svg,SC,91126,1117-01-01T00:00:00Z,None,None,"Q211923, Q217047, Q504348, Q940330",4053665-8,6556833,62720,26752984,09565,095650000000,Schwabach,Schwabach,Schwabach,"kreisfreie Stadt in Bayern, Deutschland","town in Bavaria, Germany",ville allemande,https://de.wikipedia.org/wiki/Schwabach,https://en.wikipedia.org/wiki/Schwabach,https://fr.wikipedia.org/wiki/Schwabach,Bayern,kreisfreie_stadt
Q4126,"Q106517174 (2004-09-24T00:00:00Z), Q134626, Q253030, Q42744322, Q85631896",Q10547,"35.7 (2017-12-31T00:00:00Z), 35.71",None,Point(10.233333333 50.05),"51962 (1987-05-25T00:00:00Z), 53437 (2017-12-31T00:00:00Z), 52724 (2016-12-31T00:00:00Z), 54032 (2019-09-30T00:00:00Z), 54032 (2019-10-31T00:00:00Z), 58446 (1970-05-27T00:00:00Z), 46140 (1950-09-13T00:00:00Z), 36336 (1925-06-16T00:00:00Z), 56164 (1975-12-31T00:00:00Z), 52098 (2012-12-31T00:00:00Z), 51851 (2013-12-31T00:00:00Z), 51969 (2015-12-31T00:00:00Z), 51610 (2014-12-31T00:00:00Z), 53585 (2021-12-31T00:00:00Z), 54675 (2022-12-31T00:00:00Z), 55067 (2023-12-31T00:00:00Z)","Q248412, Q819938, Q2010520, Q15782820, Q15805618, Q15808661, Q15811337, Q15815718, Q15818945, Q15819025, Q15819689, Q15833383, Q15835894, Q15849059",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Schweinfurt.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Schweinfurt%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20SW%20%28town%29.svg,SW,"97421, 97422, 97423, 97424",None,1254-01-01T00:00:00Z,None,"Q6157, Q7550, Q35004, Q181886, Q207111",4053863-1,6556941,62534,None,09662,096620000000,Schweinfurt,Schweinfurt,Schweinfurt,"kreisfreie Stadt in Unterfranken, Bayern, Deutschland","city in the district of Lower Franconia in Bavaria, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Schweinfurt,https://en.wikipedia.org/wiki/Schweinfurt,https://fr.wikipedia.org/wiki/Schweinfurt,Bayern,kreisfreie_stadt
Q1709,"Q1180262, Q14784328 (1990-10-27T00:00:00Z), Q1549591 (1972-01-01T00:00:00Z - 2001-01-01T00:00:00Z), Q253030, Q42744322, Q515 (1160-01-01T00:00:00Z), Q85635301","Q1196 (1990-01-01T00:00:00Z), Q158445 (1352-01-01T00:00:00Z - 1918-01-01T00:00:00Z), Q1998459 (1918-01-01T00:00:00Z - 1934-01-01T00:00:00Z), Q48101 (1952-01-01T00:00:00Z - 1990-01-01T00:00:00Z), Q578002 (1934-01-01T00:00:00Z - 1952-01-01T00:00:00Z)","130.52 (2017-12-31T00:00:00Z), 181.44",None,Point(11.415 53.628888888),"97389 (1970-12-31T00:00:00Z), 95818 (2019-09-30T00:00:00Z), 95300 (2011-12-31T00:00:00Z), 95797 (2017-12-31T00:00:00Z), 127447 (1990-12-31T00:00:00Z), 121175 (1980-12-31T00:00:00Z), 95220 (2010-12-31T00:00:00Z), 91583 (2013-12-31T00:00:00Z), 91264 (2012-12-31T00:00:00Z), 101267 (2000-12-31T00:00:00Z), 95818 (2018-12-31T00:00:00Z), 95740 (2021-12-31T00:00:00Z), 98596 (2022-12-31T00:00:00Z), 98733 (2023-12-31T00:00:00Z)","Q205489, Q445539, Q831989, Q973171, Q996476, Q1170672, Q1256841, Q1281823, Q1402836, Q1548663, Q1720559, Q1787006, Q1805522, Q1926782, Q1942391, Q1979199, Q14912778, Q15630498, Q15811338",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Schwerin.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Schwerin%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Mecklenburg-Vorpommern%20SN.svg,SN,"19057, 19059, 19055, 19053, 19061, 19063",None,1161-01-01T00:00:00Z,None,"Q1770, Q2107, Q13360, Q25331, Q125080, Q500217, Q556200",4053950-7,2834281,62685,None,13004,None,Schwerin,Schwerin,Schwerin,"Landeshauptstadt und kreisfreie Stadt in Mecklenburg-Vorpommern, Deutschland","capital city of Mecklenburg-Vorpommern, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Schwerin,https://en.wikipedia.org/wiki/Schwerin,https://fr.wikipedia.org/wiki/Schwerin,Mecklenburg-Vorpommern,kreisfreie_stadt
Q2942,"Q106517174 (2012-01-01T00:00:00Z), Q1549591, Q42744322, Q707813, Q85635630",Q7926,"89.45, 89.54 (2016-01-01T00:00:00Z), 89.54 (2017-12-31T00:00:00Z)",None,Point(7.084722222 51.171944444),"159360 (2019-09-30T00:00:00Z), 159360 (2019-10-31T00:00:00Z), 159193 (2021-09-30T00:00:00Z), 158803 (2017-12-31T00:00:00Z), 171810 (1975-12-31T00:00:00Z), 156771 (2014-12-31T00:00:00Z), 158908 (2016-12-31T00:00:00Z), 158957 (2021-12-31T00:00:00Z), 160643 (2022-12-31T00:00:00Z), 166100 (1994-01-01T00:00:00Z), 166000 (1997-01-01T00:00:00Z), 158000 (1985-01-01T00:00:00Z), 161545 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Solingen.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Solingen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20SG.svg,SG,"42655, 42601–42719",None,1067-01-01T00:00:00Z,None,"Q57948, Q84125, Q161899, Q168162, Q170532, Q203645, Q600693, Q886899, Q1026296",4055431-4,3247433,62699,240072888,05122,051220000000,Solingen,Solingen,Solingen,"Großstadt in Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany","ville de Rhénanie-du-Nord-Westphalie, en Allemagne",https://de.wikipedia.org/wiki/Solingen,https://en.wikipedia.org/wiki/Solingen,https://fr.wikipedia.org/wiki/Solingen,Nordrhein-Westfalen,kreisfreie_stadt
Q6829,"Q1547289, Q42744322, Q57318, Q85632032","Q1200 (1946-08-30T00:00:00Z), Q574644 (0888-01-01T00:00:00Z - 1294-01-01T00:00:00Z)","42.58, 42.71 (2017-12-31T00:00:00Z)",None,Point(8.433615 49.3165553),"50931 (2017-12-31T00:00:00Z), 50378 (2019-09-30T00:00:00Z), 50378 (2019-10-31T00:00:00Z), 50284 (2015-12-31T00:00:00Z), 44471 (1975-12-31T00:00:00Z), 50565 (2021-12-31T00:00:00Z), 51368 (2022-12-31T00:00:00Z), 51203 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Speyer.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Speyer%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhineland-Palatinate%20SP.svg,SP,67346,None,0150-01-01T00:00:00Z,None,"Q3159, Q13364, Q51432, Q68919, Q107392, Q130272, Q167677, Q318686, Q781590, Q1185203",4056179-3,3247908,62352,240074382,07318,None,Speyer,Speyer,Spire,"kreisfreie Stadt in Rheinland-Pfalz, Deutschland","town in Rhineland-Palatinate, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Speyer,https://en.wikipedia.org/wiki/Speyer,https://fr.wikipedia.org/wiki/Spire_(ville),Rheinland-Pfalz,kreisfreie_stadt
Q7027,"Q134626, Q253030, Q42744322, Q85631896","Q10559, Q2137422 (1808-10-01T00:00:00Z)","67.58, 67.59 (2017-12-31T00:00:00Z)",None,Point(12.575833333 48.877222222),"47142 (2016-12-31T00:00:00Z), 40093 (1987-05-25T00:00:00Z), 47794 (2019-09-30T00:00:00Z), 47794 (2019-10-31T00:00:00Z), 43774 (1975-12-31T00:00:00Z), 46027 (2014-12-31T00:00:00Z), 23593 (1925-06-16T00:00:00Z), 47586 (2017-12-31T00:00:00Z), 24253 (1950-09-13T00:00:00Z), 20164 (1900-12-01T00:00:00Z), 43750 (1973-07-01T00:00:00Z), 46806 (2015-12-31T00:00:00Z), 6188 (1808-01-01T00:00:00Z), 45099 (2012-12-31T00:00:00Z), 45502 (2013-12-31T00:00:00Z), 43847 (1970-05-27T00:00:00Z), 43847 (1978-05-01T00:00:00Z), 47854 (2021-12-31T00:00:00Z), 49164 (2022-12-31T00:00:00Z), 49775 (2023-12-31T00:00:00Z)","Q1236204, Q1675332, Q1737365",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Straubing.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Straubing%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20SR%20%28town%29.svg,SR,94315,0897-01-01T00:00:00Z,None,None,"Q178582, Q239078, Q996691",4057970-0,6556452,62636,46902829,09263,092630000000,Straubing,Straubing,Straubing,"kreisfreie Stadt in Bayern, Deutschland","independent city in Lower Bavaria, southern Germany",commune allemande,https://de.wikipedia.org/wiki/Straubing,https://en.wikipedia.org/wiki/Straubing,https://fr.wikipedia.org/wiki/Straubing,Bayern,kreisfreie_stadt
